0x13270c7	0x1986ae0	"sAICtrlManager"	0x18ccb14	64	0	0	0	0x1387520	0x1555b7c
0x132712a	0x1986b70	"sAIMessageCtrl::cMessage"	0x18cd104	160	0	0	0	0x1387530	0x1555d98
0x1327167	0x1986b90	"sAIMessageCtrl::cMessageSort"	0x18cd104	32	0	0	0	0x1387540	0x1555db4
0x13271a7	0x1986b30	"sAIMessageCtrl::cBadStatusMsgCtrl"	0x18cd104	80	0	0	0	0x1387550	0x1555dd0
0x13271ea	0x1986b50	"sAIMessageCtrl"	0x18ccb14	896	0	0	0	0x1387560	0x1555dd8
0x1327247	0x1986bb8	"sAISensorTarget"	0x18ccb14	124	0	0	0	0x1387570	0x1555e14
0x13272a7	0x1986be0	"sAISituationBoard::BoardMessage"	0x18cd104	48	0	0	0	0x1387580	0x1555ff0
0x13272e7	0x1986c00	"sAISituationBoard"	0x18ccb14	72	0	0	0	0x1387590	0x1555ff8
0x1327347	0x1986c28	"sAIStudyCtrl"	0x18ccb14	48	0	0	0	0x13875a0	0x1556034
0x13273aa	0x1986cb0	"sArchiveManager"	0x18ccb14	56976	0	0	0	0x13875b0	0x155611c
0x13273e7	0x1986c90	"sArchiveManager::tagArcLoad"	0x1872c14	28	0	0	0	0x13875c0	0x1556138
0x1327427	0x1986c70	"cTagArcLoad"	0x1872c14	96	0	0	0	0x13875d0	0x155615c
0x1327467	0x1986c48	"cAsyncArc"	0x1872c14	20	0	0	0	0x13875e0	0x1556154
0x13274ca	0x1986cd8	"sAreaExt"	0x18cc900	16480	0	0	0	0x13875f0	0x155620c
0x132752a	0x1986d00	"sAreaHit"	0x18ccb14	4220	0	0	0	0x1387600	0x155624c
0x132758a	0x1986d28	"sAreaMessageDataManager"	0x18ccb14	2688	0	0	0	0x1387610	0x1556290
0x13275ea	0x1986d50	"sBbsRpgMain"	0x18cca8c	115696	0	0	0	0x1387620	0x1556cc0
0x132764a	0x1986d78	"sCameraExt"	0x18ccaf0	3456	0	0	0	0x1387630	0x1556e18
0x13276aa	0x1986da0	"sCharacterBaseManager"	0x1986dc8	2152	0	0	0	0x1387640	0x1556ecc
0x132770a	0x1986dc8	"sUnitSearchManager"	0x1987f44	2152	0	0	0	0x1387650	0x1556ee8
0x132776a	0x1986df0	"sCollisionExt"	0x18ccd94	71232	0	0	0	0x1387660	0x1556f34
0x13277ca	0x1986e78	"sEffectExt"	0x18ce77c	11136	0	0	0	0x1387670	0x1557a08
0x132780a	0x1986e58	"sEffectExt::cZoneEffectUnit"	0x1872c14	136	0	0	0	0x1387680	0x1557a24
0x132784a	0x1986e38	"sEffectExt::cZoneListenerEffectEFL"	0x18ceb80	192	0	0	0	0x1387690	0x1557a50
0x1327887	0x1986e18	"sEffectExt::cLanternParam"	0x1872c14	80	0	0	0	0x13876a0	0x1557a6c
0x13278ea	0x1986ea0	"sEnemyManager"	0x1986da0	2172	0	0	0	0x13876b0	0x1557b54
0x1327927	0x1986f00	"sEnvMapManager"	0x18ccb14	52	0	0	0	0x13876c0	0x1557c14
0x1327967	0x1986ee0	"sEnvMapManager::cManageEnvMapBase"	0x1872c14	28	0	0	0	0x13876d0	0x15cef40
0x13279a7	0x1986ec0	"sEnvMapManager::cManageEnvMapField"	0x1986ee0	80	0	0	0	0x13876e0	0x1557c34
0x1327a07	0x1986f28	"sEventManager"	0x18ccb14	84	0	0	0	0x13876f0	0x1558630
0x1327a6a	0x1986f90	"sGameSys"	0x18ccb14	779376	0	0	0	0x1387700	0x1559984
0x1327aaa	0x1986f70	"sGameSys::cSpeakerHistory"	0x1872c14	376	0	0	0	0x1387710	0x15599a4
0x1327ae7	0x1986f48	"sGameSys::cTalkHistory"	0x1872c14	48	0	0	0	0x1387720	0x15599c0
0x1327b27	0x1986fb0	"sGeneralPoint"	0x18ccb14	32	0	0	0	0x1387730	0x15599fc
0x1327b87	0x1986fd8	"sGuideExt"	0x18ccb14	40	0	0	0	0x1387740	0x1559a58
0x1327bea	0x1987000	"sGUIExt"	0x18ccc04	440	0	0	0	0x1387750	0x1559b68
0x1327c4a	0x1987028	"sHumanEnemyManager"	0x1986da0	2412	0	0	0	0x1387760	0x1559bd4
0x1327caa	0x1987050	"sIdCockpit"	0x18ccb14	12160	0	0	0	0x1387770	0x1559ca8
0x1327ce7	0x1987070	"sIdCockpit::cQuestInfoReq"	0x1872c14	20	0	0	0	0x1387780	0x1559cc4
0x1327f1a	0x19870d8	"sIdMessage"	0x18ccb14	248	0	0	0	0x1387790	0x1559dbc
0x1327f57	0x19870b8	"cMessageResSet"	0x1872c14	60	0	0	0	0x13877a0	0x1559dac
0x1327f97	0x1987090	"cCMCMessageResSet"	0x19870b8	76	0	0	0	0x13877b0	0x1559db4
0x1327ff7	0x1987100	"sItemManager::cJunkData"	0x1872c14	8	0	0	0	0x13877c0	0x155a414
0x132803a	0x1987160	"sItemManager::cItemBag"	0x1872c14	4584	0	0	0	0x13877d0	0x155a430
0x1328077	0x1987140	"sItemManager::cItemParam"	0x1872c14	40	0	0	0	0x13877e0	0x155a3f8
0x13280ba	0x1987180	"sItemManager"	0x18ccb14	23352	0	0	0	0x13877f0	0x155a438
0x13280f7	0x1987120	"sItemManager::cITEM_PARAM_DATA"	0x1872c14	32	0	0	0	0x1387800	0x155a3dc
0x1328157	0x19871c8	"sLockOnManager"	0x18ccb14	56	0	0	0	0x1387810	0x155a4b4
0x1328197	0x19871e8	"sLockOnManager::cLockOnTarget"	0x1872c14	112	0	0	0	0x1387820	0x155a4d0
0x13281d7	0x19871a8	"sLockOnManager::cLockOnContext"	0x1872c14	16	0	0	0	0x1387830	0x155a4ec
0x132823a	0x1987230	"sNetworkExt"	0x18ccc28	23376	0	0	0	0x1387840	0x155a6c0
0x132827a	0x1987210	"sNetworkLocal"	0x18ccc28	1288	0	0	0	0x1387850	0x155a770
0x13282da	0x1987278	"sNpcIntelManager"	0x18ccb14	5888	0	0	0	0x1387860	0x15cef40
0x1328317	0x1987250	"sNpcIntelManager::cIntelArcLoad"	0x1872c14	16	0	0	0	0x1387870	0x155a858
0x132837a	0x19872e0	"cSAVE_DATA_NPC"	0x1872c14	272	0	0	0	0x1387880	0x155aac4
0x13283ba	0x19872c0	"cSAVE_SHOP"	0x1872c14	2040	0	0	0	0x1387890	0x155aae0
0x13283fa	0x1987298	"sNpcManager"	0x1986da0	295008	0	0	0	0x13878a0	0x155aae8
0x132845a	0x1987348	"sObjCollision"	0x18ccb14	640336	0	0	0	0x13878b0	0x155ac58
0x1328497	0x1987328	"sObjCollision::cObjAdjIgnore"	0x1872c14	12	0	0	0	0x13878c0	0x155ac74
0x13284d7	0x1987308	"cZoneStrongWindListener"	0x18ceb80	64	0	0	0	0x13878d0	0x155aca0
0x132853a	0x1987368	"sPawnManager"	0x18ccb14	5512	0	0	0	0x13878e0	0x155adb4
0x132859a	0x1987398	"sPlayerManager"	0x1986da0	2488	0	0	0	0x13878f0	0x155b704
0x13285fa	0x1987460	"cSAVE_DATA_QUEST"	0x1872c14	496	0	0	0	0x1387900	0x155bee0
0x1328637	0x1987440	"cQuestMarkerDataGame"	0x1872c14	44	0	0	0	0x1387910	0x155be30
0x132867a	0x19873e0	"cQuestInfiData"	0x1872c14	1320	0	0	0	0x1387920	0x155bea0
0x13286b7	0x1987400	"cQuestTarget"	0x1872c14	16	0	0	0	0x1387930	0x155be4c
0x13286f7	0x1987420	"cTargetEnemy"	0x1872c14	16	0	0	0	0x1387940	0x155be68
0x1328737	0x19874a0	"cQuestInfiList"	0x1872c14	100	0	0	0	0x1387950	0x155be84
0x132877a	0x19873c0	"cSAVE_DATA_QUEST_SUB"	0x1872c14	131736	0	0	0	0x1387960	0x155befc
0x13287ba	0x1987480	"sQuestManager"	0x18ccb14	132096	0	0	0	0x1387970	0x155bf04
0x1328817	0x19874e8	"sRecognition"	0x18ccb14	72	0	0	0	0x1387980	0x155c034
0x1328857	0x19874c8	"sRecognition::cEnemyInfo"	0x1872c14	80	0	0	0	0x1387990	0x155c050
0x132889a	0x1987508	"sRenderExt"	0x18cc85c	4460088	0	0	0	0x13879a0	0x155c090
0x13288fa	0x1987530	"sResourceExt"	0x18cca68	209408	0	0	0	0x13879b0	0x155c108
0x132895a	0x19875f8	"sSave"	0x18ccb14	2207984	0	0	0	0x13879c0	0x155d414
0x1328997	0x1987570	"sSave::OptionData"	0x1872c14	32	0	0	0	0x13879d0	0x155d430
0x13289d7	0x1987678	"sSave::DragonBasterLog"	0x1872c14	44	0	0	0	0x13879e0	0x155d438
0x1328a1a	0x19876f8	"sSave::DragonBasterData"	0x1872c14	424	0	0	0	0x13879f0	0x155d454
0x1328a57	0x1987738	"sSave::OnlineDragonBasterData"	0x1872c14	56	0	0	0	0x1387a00	0x155d45c
0x1328a9a	0x19876b8	"sSave::networkGameData"	0x1872c14	117568	0	0	0	0x1387a10	0x155d478
0x1328ad7	0x1987658	"sSave::networkGameData::netEquipData"	0x1872c14	28	0	0	0	0x1387a20	0x155d494
0x1328b17	0x1987590	"sSave::saveAchievement"	0x1872c14	8	0	0	0	0x1387a30	0x155d574
0x1328b5a	0x19875d0	"sSave::saveAdventureLog"	0x1872c14	22600	0	0	0	0x1387a40	0x155d4cc
0x1328b97	0x1987718	"sSave::saveSummary"	0x1872c14	56	0	0	0	0x1387a50	0x155d504
0x1328bd7	0x1987758	"sSave::saveEntranceMonument"	0x1872c14	24	0	0	0	0x1387a60	0x155d520
0x1328c17	0x19876d8	"sSave::saveSecretAblOpen"	0x1872c14	36	0	0	0	0x1387a70	0x155d53c
0x1328c5a	0x1987778	"sSave::playerEditAndParam"	0x1872c14	50528	0	0	0	0x1387a80	0x155d4b0
0x1328c9a	0x1987698	"sSave::playerGameData"	0x1872c14	775408	0	0	0	0x1387a90	0x155d4e8
0x1328cda	0x1987638	"sSave::playerData"	0x1872c14	1070064	0	0	0	0x1387aa0	0x155d558
0x1328d1a	0x1987550	"sSave::saveDataAllDA"	0x1872c14	2207584	0	0	0	0x1387ab0	0x155d5ac
0x1328d5a	0x19875b0	"sSave::saveDataAll"	0x1872c14	3277648	0	0	0	0x1387ac0	0x155d5c8
0x1328d9a	0x1987618	"sSave::systemData"	0x1872c14	51312	0	0	0	0x1387ad0	0x155d590
0x1328dfa	0x19877a0	"sScenario"	0x18ccb14	284	0	0	0	0x1387ae0	0x155d640
0x1328e37	0x19877c0	"SCE_AH_LIST"	0x1872c14	60	0	0	0	0x1387af0	0x155d648
0x1328e9a	0x19877e8	"sSceneExt"	0x18cebe4	2976	0	0	0	0x1387b00	0x155db34
0x1328efa	0x1987870	"sScrOmManager"	0x1987f44	724	0	0	0	0x1387b10	0x155dd90
0x1328f37	0x1987810	"cZoneOmParam"	0x1872c14	24	0	0	0	0x1387b20	0x155dd30
0x1328f7a	0x1987850	"cScrOmParam"	0x1872c14	128	0	0	0	0x1387b30	0x155dd4c
0x1328fb7	0x1987830	"cZoneListenerOm"	0x18ceb80	112	0	0	0	0x1387b40	0x155dd14
0x132901a	0x1987da4	"sSetManager"	0x18ccb14	112976	0	0	0	0x1387b50	0x155e04c
0x1329057	0x1987d04	"sSetManager::cLotTargetMgr"	0x1872c14	48	0	0	0	0x1387b60	0x155e0c0
0x1329097	0x1987d44	"sSetManager::cLotTargetMgr::cLayoutData"	0x1872c14	44	0	0	0	0x1387b70	0x155e0f8
0x13290d7	0x1987cc4	"sSetManager::cLotTargetMgr::cLayoutSetData"	0x1872c14	16	0	0	0	0x1387b80	0x155e0dc
0x132913a	0x1987d24	"sSetManager::cSaveWork"	0x1872c14	103824	0	0	0	0x1387ba0	0x155e088
0x1329177	0x1987ce4	"sSetManager::cSaveUnitData"	0x1872c14	48	0	0	0	0x1387bb0	0x155e078
0x13291b7	0x1987dc4	"sSetManager::cSaveUnitDataNpc"	0x1987ce4	96	0	0	0	0x1387bc0	0x155e080
0x13291f7	0x1987d84	"sSetManager::cLotBlockArcLoad"	0x1872c14	12	0	0	0	0x1387bd0	0x155e0a4
0x1329237	0x1987890	"sSetManager::cOmGroupData"	0x1872c14	16	0	0	0	0x1387be0	0x155e054
0x1329277	0x1987d64	"sSetManager::cUnitData"	0x1872c14	32	0	0	0	0x1387bf0	0x155e070
0x13292b7	0x19a5790	"sSetManager::cLotMgr<cLayoutSetEnemy>"	0x1872c14	116	0	0	0	0x1387c00	0x155e114
0x13292f7	0x19a5770	"sSetManager::cLotMgr<cLayoutSetNpc>"	0x1872c14	116	0	0	0	0x1387c10	0x155e130
0x1329337	0x19a5750	"sSetManager::cLotMgr<cLayoutSetOm>"	0x1872c14	116	0	0	0	0x1387c20	0x155e14c
0x1329377	0x19a5730	"sSetManager::cLotMgr<cLayoutSetDynamic>"	0x1872c14	116	0	0	0	0x1387c30	0x155e168
0x13293ba	0x1987de4	"sShader2Ext"	0x18cd250	705200	0	0	0	0x1387c40	0x155e1d4
0x132941a	0x1987e0c	"sShlManager"	0x1987f44	128	0	0	0	0x1387c50	0x155e224
0x1329457	0x1987e2c	"sSoftBody"	0x18ccb14	40	0	0	0	0x1387c60	0x155e25c
0x13294ba	0x1987e54	"sSoundExt"	0x18ccb60	277472	0	0	0	0x1387c70	0x1560878
0x132951a	0x1987e7c	"sSoundManager"	0x18ccb14	180	0	0	0	0x1387c80	0x1560b44
0x132957a	0x1987ea4	"sStorage"	0x18ccb14	1580	0	0	0	0x1387c90	0x1560ba8
0x13295da	0x1987ecc	"sStorageExt"	0x1987ea4	2672	0	0	0	0x1387ca0	0x1560c00
0x1329637	0x1987ef4	"sToolExt"	0x18cd450	32	0	0	0	0x1387cb0	0x1560c14
0x132969a	0x1987f1c	"sUnitExt"	0x18cc944	1700752	0	0	0	0x1387cc0	0x1561178
0x13296f7	0x1987f44	"sUnitManager"	0x18ccb14	96	0	0	0	0x1387cd0	0x15cef40
0x132973a	0x1987f64	"sVibrationExt"	0x18cf4a8	2128	0	0	0	0x1387ce0	0x1561210
0x132979a	0x1987f8c	"sWeatherManager"	0x18ccb14	2656	0	0	0	0x1387cf0	0x156286c
0x1329827	0x1987fac	"sWeatherManager::cEffectWindPowerParam"	0x1872c14	12	0	0	0	0x1387d00	0x1562888
0x1329867	0x1987fcc	"sWeatherManager::cGrassWindPowerParam"	0x1872c14	20	0	0	0	0x1387d10	0x15628a4
0x13298a7	0x1987fec	"sWeatherManager::cEffectColorParam"	0x1872c14	48	0	0	0	0x1387d20	0x15628c0
0x13298ea	0x198802c	"sWeatherManager::cEventCustomParam"	0x1872c14	144	0	0	0	0x1387d30	0x15628f8
0x1329927	0x198800c	"sWeatherManager::cBigEyeColorFogParam"	0x1872c14	32	0	0	0	0x1387d40	0x15628dc
0x1329967	0x198804c	"sWorkRate"	0x18ccb14	104	0	0	0	0x1387d50	0x1562944
0x13299c7	0x1988074	"sWorldOffset"	0x18ccb14	112	0	0	0	0x1387d60	0x15629d4
0x1329caa	0x198813c	"uEm0103_2"	0x19a1274	9552	0	0	0	0x1387d70	0x1562e58
0x1329d2a	0x198815c	"uEm0103_4"	0x19a1274	9552	0	0	0	0x1387d80	0x1563038
0x1329daa	0x198818c	"uEm0103_5"	0x19a1274	9552	0	0	0	0x1387d90	0x1563218
0x132a1dd	0x19881b4	"uEm5500C"	0x199a2b8	30992	175	0	0	0x1387da0	0x1563914
0x132a47d	0x1988224	"uEm5500C_00"	0x199a934	29824	176	0	0	0x1387de0	0x1563d50
0x132a4da	0x198824c	"uEm6003_0"	0x19a120c	9552	0	0	0	0x1387df0	0x1563f30
0x132a55d	0x19882cc	"uEm7000"	0x199d090	30576	186	0	0	0x1387e00	0x1564a34
0x132a8e7	0x1988354	"cEm7000Action"	0x1991be0	120	0	0	0	0x1387e10	0x1564a74
0x132a927	0x1988434	"cEm7000DieSet"	0x1988354	120	0	0	0	0x1387e20	0x1564abc
0x132a967	0x198828c	"cEm7000ActWait"	0x1988354	120	0	0	0	0x1387e30	0x1564b04
0x132a9a7	0x1988554	"cEm7000ActWaitCharaParam"	0x1988354	120	0	0	0	0x1387e40	0x1564b4c
0x132a9e7	0x19883d4	"cEm7000ActDmgBlow"	0x1988354	120	0	0	0	0x1387e50	0x1564b94
0x132aa27	0x19884d4	"cEm7000ActMagicPower"	0x1988354	120	0	0	0	0x1387e60	0x1564bdc
0x132aa67	0x19882ac	"cEm7000ActAirToLand"	0x1988354	120	0	0	0	0x1387e70	0x1564c24
0x132aaa7	0x1988314	"cEm7000ActBackStep"	0x1988354	120	0	0	0	0x1387e80	0x1564c6c
0x132aae7	0x1988494	"cEm7000ActJumpingGuuu"	0x1988354	120	0	0	0	0x1387e90	0x1564cb4
0x132ab27	0x198826c	"cEm7000ActMagicForetaste"	0x1988354	120	0	0	0	0x1387ea0	0x1564cfc
0x132ab67	0x19884b4	"cEm7000ActMagic"	0x1988354	120	0	0	0	0x1387eb0	0x1564d44
0x132aba7	0x19883b4	"cEm7000ActMagicForetasteAir"	0x1988354	120	0	0	0	0x1387ec0	0x1564d8c
0x132abe7	0x19884f4	"cEm7000ActAirMagic"	0x1988354	120	0	0	0	0x1387ed0	0x1564dd4
0x132ac27	0x1988474	"cEm7000ActCatchDash"	0x1988354	120	0	0	0	0x1387ee0	0x1564e1c
0x132ac6a	0x1988534	"cEm7000CatchPl"	0x199de88	144	0	0	0	0x1387ef0	0x1564e64
0x132aca7	0x1988514	"cEm7000Act3Combo"	0x1988354	120	0	0	0	0x1387f00	0x1564eac
0x132ace7	0x1988414	"cEm7000ActDamageAirShrink"	0x1988354	120	0	0	0	0x1387f10	0x1564ef4
0x132ad2a	0x19883f4	"cEm7000ActMgcMissileChant"	0x1988354	128	0	0	0	0x1387f20	0x1564f3c
0x132ad67	0x1988394	"cEm7000ActMgcMissile"	0x1988354	124	0	0	0	0x1387f30	0x1564f84
0x132ada7	0x1988454	"cEm7000ActRimSummon"	0x1988354	124	0	0	0	0x1387f40	0x1564fcc
0x132adea	0x1988334	"cEm7000ActRimSummonCaughtPl"	0x199de88	128	0	0	0	0x1387f50	0x1565014
0x132ae27	0x19882ec	"cEmRimSummonMember"	0x1872c14	96	0	0	0	0x1387f60	0x1564714
0x132ae67	0x1988374	"cEm7000ModelExpression"	0x199d010	112	0	0	0	0x1387f70	0x1565044
0x132aecd	0x198869c	"uEm7001"	0x199d090	30096	187	0	0	0x1387f80	0x156578c
0x132b2d7	0x1988574	"cEm7001Action"	0x1991be0	120	0	0	0	0x1387f90	0x15657cc
0x132b317	0x1988594	"cEm7001ActWait"	0x1988574	120	0	0	0	0x1387fa0	0x1565814
0x132b357	0x198865c	"cEm7001ActWait2"	0x1988574	120	0	0	0	0x1387fb0	0x156585c
0x132b397	0x19885dc	"cEm7001ActMagicForetaste"	0x1988574	120	0	0	0	0x1387fc0	0x15658a4
0x132b3d7	0x19886fc	"cEm7001ActMagic"	0x1988574	120	0	0	0	0x1387fd0	0x15658ec
0x132b417	0x19885fc	"cEm7001ActPawnEmRoar"	0x1988574	120	0	0	0	0x1387fe0	0x1565934
0x132b457	0x198863c	"cEm7001ActWaitCharaParam"	0x1988574	120	0	0	0	0x1387ff0	0x1565a0c
0x132b497	0x19886bc	"cEm7001ActCatchDash"	0x1988574	120	0	0	0	0x1388000	0x1565a9c
0x132b4da	0x198871c	"cEm7001CatchPl"	0x199de88	144	0	0	0	0x1388010	0x1565ae4
0x132b51a	0x198861c	"cEm7001ActDragonBreath"	0x1988574	384	0	0	0	0x1388020	0x156597c
0x132b55a	0x19886dc	"cEm7001ActRimSummon"	0x1988574	128	0	0	0	0x1388030	0x15659c4
0x132b597	0x19885b4	"cEm7001ActMagicPower"	0x1988574	120	0	0	0	0x1388040	0x1565a54
0x132b5d7	0x198867c	"cEm7001ModelExpression"	0x199d010	120	0	0	0	0x1388050	0x1565b14
0x132b63d	0x19887a4	"uEm7002"	0x199d090	29376	188	0	0	0x1388060	0x1565ed0
0x132b757	0x1988784	"cEm7002Action"	0x1991be0	120	0	0	0	0x1388070	0x1565f10
0x132b797	0x1988744	"cEm7002ActWait"	0x1988784	120	0	0	0	0x1388080	0x1565f58
0x132b7d7	0x1988804	"cEm7002ActRimAttack"	0x1988784	120	0	0	0	0x1388090	0x1565fa0
0x132b817	0x1988764	"cEm7002ActWaitDispOff"	0x1988784	120	0	0	0	0x13880a0	0x1565fe8
0x132b857	0x19887c4	"cEm7002ActAttackCrow"	0x1988784	120	0	0	0	0x13880b0	0x1566030
0x132b897	0x19887e4	"cEm7002ModelExpression"	0x199d010	16	0	0	0	0x13880c0	0x1566060
0x132b8fd	0x19888cc	"uEm9100"	0x199d090	29312	183	0	0	0x13880d0	0x156661c
0x132ba87	0x19888ac	"cEm9100Action"	0x1991be0	120	0	0	0	0x1388100	0x156665c
0x132bac7	0x19888ec	"cEm9100ActWait"	0x19888ac	120	0	0	0	0x1388110	0x15666a4
0x132bb0a	0x198884c	"cEm9100ActWaitDispOff"	0x19888ac	144	0	0	0	0x1388120	0x15666ec
0x132bb47	0x198886c	"cEm9100ActAppear"	0x19888ac	120	0	0	0	0x1388130	0x1566734
0x132bb8a	0x19889ac	"cEm9100ActAtkAppearJump"	0x19888ac	208	0	0	0	0x1388140	0x156677c
0x132bbc7	0x198890c	"cEm9100ActAppearEat"	0x19888ac	120	0	0	0	0x1388150	0x15667c4
0x132bc07	0x198892c	"cEm9100ActWaitMotLast"	0x19888ac	120	0	0	0	0x1388160	0x156680c
0x132bc4a	0x198894c	"cEm9100ActAttack"	0x19888ac	208	0	0	0	0x1388170	0x1566854
0x132bc87	0x198896c	"cEm9100ActGroundDamage"	0x19888ac	120	0	0	0	0x1388180	0x156689c
0x132bcc7	0x198898c	"cEm9100ActGroundDie"	0x19888ac	120	0	0	0	0x1388190	0x15668e4
0x132bd07	0x1988824	"cEm9100ActFallAppear"	0x19888ac	120	0	0	0	0x13881a0	0x156692c
0x132bd4a	0x198888c	"cEm9100ActFallWait"	0x19888ac	144	0	0	0	0x13881b0	0x1566974
0x132bdaa	0x19889d4	"uEnemyEditPrev"	0x199d090	24576	0	0	0	0x13881c0	0x1566ca8
0x132be0a	0x19889fc	"uGUIEndCreditDDN"	0x18cd1a4	544	0	0	0	0x13881d0	0x1566e18
0x132be6a	0x1988a24	"uGUIEntrance"	0x198d254	688	0	0	0	0x13881e0	0x1567094
0x132beca	0x1988a4c	"uGUIInGameManual"	0x198d254	720	0	0	0	0x13881f0	0x156727c
0x132bf2a	0x1988a74	"uGUIInGameStore"	0x198d254	704	0	0	0	0x1388200	0x15673fc
0x132bf8a	0x1988a9c	"uGUIInitOption"	0x198d254	736	0	0	0	0x1388210	0x156763c
0x132bfea	0x1988ac4	"uGUINoticeBoard2"	0x198d254	23168	0	0	0	0x1388220	0x156775c
0x132c04a	0x1988aec	"uGUIPrize"	0x198d254	640	0	0	0	0x1388230	0x1567894
0x132c0aa	0x1988b14	"uGUIRemoveCurse"	0x198d254	506352	0	0	0	0x1388240	0x1567adc
0x132c10a	0x1988b34	"uGUIRemoveCurseResult"	0x198d254	384384	0	0	0	0x1388250	0x1567c04
0x132c16a	0x1988b64	"uGUITimer"	0x198d254	640	0	0	0	0x1388260	0x1567d1c
0x132c22a	0x1988ba4	"uOmObj11010"	0x19a1db4	11024	0	0	0	0x1388270	0x1567f08
0x132c28a	0x1988bc4	"uOmObj8017"	0x19a1d8c	10704	0	0	0	0x1388280	0x15680e4
0x132c2ea	0x1988bf4	"uOmObj8630"	0x19a1d8c	10736	0	0	0	0x1388290	0x15682bc
0x132c34a	0x1988c1c	"uOmObj8645"	0x19a1d8c	10688	0	0	0	0x13882a0	0x1568494
0x132c3aa	0x1988c44	"uOmObj8650"	0x19a1d8c	10688	0	0	0	0x13882b0	0x1568684
